epoch,lr,train_loss,train_ce,train_kd,val_loss,val_accuracy,val_precision_macro,val_recall_macro,val_f1_macro
22,0.00026852325185635354,2.132587404859146,0.7908610967581704,3.4743137231609165,0.8230687623653941,0.7455089820359282,0.7479462156661625,0.7447938965796108,0.7340843054531371
23,0.00026557698641636835,2.180686930682035,0.8321425749751545,3.5292312714877543,0.7342220701160144,0.7769461077844312,0.7767657545604498,0.7742132996403183,0.7717719564952381
24,0.0002625166604445689,2.1212955409248404,0.8344851676249664,3.4081059126245896,0.7398412074380649,0.7919161676646707,0.7896426723443613,0.7914965469313295,0.7876469741460692
25,0.0002593452941132117,2.098920586525194,0.8074448351191994,3.3903963325807713,0.7641485967188181,0.7694610778443114,0.7733325490934186,0.7647154863769771,0.761722394430892
26,0.0002560660171779821,2.0695683892141252,0.7715720479820398,3.3675647373967523,0.7266261520332651,0.7739520958083832,0.7747043815434438,0.7667856212110871,0.7645020244015108
27,0.0002526820658893033,2.000037592129419,0.7565635966274562,3.243511579180724,0.7032521728281221,0.811377245508982,0.8067549555615715,0.8082654922717034,0.8065603309232342
28,0.00024919677979854776,2.030979199297476,0.8059897158769953,3.255968681117832,0.7897581887880374,0.7964071856287425,0.7993613896459013,0.7980483543371742,0.7927243561649105
29,0.00024561359846230347,1.8507565827977737,0.7205908548511915,2.98092230694406,0.7615270583059438,0.7889221556886228,0.7885516567461008,0.7831165987221888,0.7823604871545456
30,0.0002419360580479465,1.9118037187813113,0.7514004158293641,3.072207029233843,0.638982555489502,0.8023952095808383,0.8033718165182457,0.7975315962505404,0.7966038075780756
31,0.000238167787843871,1.8115357912626842,0.7010996440212999,2.921971940354213,0.696413500122949,0.8068862275449101,0.8055539818973823,0.8055429301547314,0.8021410078494521
32,0.0002343125066778196,1.8038369821222036,0.6729342691450311,2.934739704100078,0.6654909794737479,0.7934131736526946,0.7888619306418219,0.7899038073727516,0.7870905025259723
33,0.00023037401924684946,1.8259504145423837,0.7004947831366686,2.951406050848481,0.5419858072432662,0.8293413173652695,0.8272250666000666,0.829503312422567,0.8256763293333357
34,0.00022635621236255567,1.7288306719504747,0.6249111644773675,2.832750181223722,0.5579138991428528,0.8308383233532934,0.8324447700035861,0.8325999181977443,0.8266542203613021
35,0.00022226305111525726,1.8257362478531447,0.7232048667517285,2.928267622954093,0.5649092763126967,0.8353293413173652,0.8328426636555933,0.8355084356637152,0.8335531454878966
36,0.00021809857496093199,1.6154711002471462,0.6298480714427545,2.601094117100607,0.5642033098098225,0.8308383233532934,0.8327951968664289,0.833275743407731,0.8282756344694884
37,0.00021386689373476087,1.6436407422059334,0.6659748712742088,2.6213066257886437,0.5442287546866936,0.8353293413173652,0.8346608733476362,0.8321674443568854,0.830877128061364
38,0.00020957218359521706,1.6049493651262066,0.5995784667414307,2.610320281662397,0.5547746537967089,0.8488023952095808,0.8508972207340995,0.8533911094081902,0.8466287853568341
39,0.0002052186829027017,1.5478176450569359,0.602702721003318,2.492932578461282,0.4568997926586224,0.8787425149700598,0.8777167247004204,0.8788983402725639,0.8765717697529058
40,0.00020081068803679371,1.6618385966992217,0.6301413065435102,2.6935358763541153,0.4526259370348946,0.8667664670658682,0.8669934074809797,0.8636895583712354,0.8631030759519641
41,0.0001963525491562421,1.4484828142511765,0.5609389907061654,2.336026626945342,0.4044724719453893,0.8802395209580839,0.8782338714510841,0.8794238241055011,0.8778718413933886
42,0.00019184866590588439,1.4800118935988253,0.5624996407720066,2.397524144025457,0.4149420027437057,0.8817365269461078,0.879893140774131,0.8804220494826085,0.8794152552949508
43,0.00018730348307472816,1.5286386593076207,0.6179134096675272,2.4393639152482054,0.4141797960127988,0.8802395209580839,0.8787554734537493,0.881248733150907,0.8785608316668116
44,0.00018272148620948137,1.4461201837398863,0.56166286611517,2.330577505514926,0.3892456423937382,0.8937125748502994,0.8914364045177177,0.8952056613159097,0.8920681998510761
45,0.0001781071971878587,1.3490877843543188,0.5064026514855807,2.1917729169730373,0.4135919413640872,0.8847305389221557,0.8836507075939983,0.8866666459834162,0.882748712510218
46,0.00017346516975603462,1.3949046466974604,0.5287156875601551,2.2610936132853463,0.38975108810979314,0.8922155688622755,0.8891328284497616,0.8923469129214471,0.8897313805217139
47,0.00016879998503464564,1.4132653394801504,0.5556367473214264,2.2708939353891666,0.34334589463998816,0.8892215568862275,0.8879973972628867,0.8923550569513303,0.8888096709395015
48,0.00016411624699777712,1.2664470176568767,0.5063999763771192,2.0264940579865605,0.3635331885108423,0.8877245508982036,0.8907424388123015,0.8911589187210305,0.8868877022984976
49,0.000159418577929397,1.299731362786069,0.5112343897555498,2.0882283409169857,0.330240001779295,0.905688622754491,0.9045876811232415,0.9060594555547972,0.9037645627186179
50,0.00015471161386171925,1.320882138389869,0.5116162139097317,2.1301480683704352,0.32102936717840524,0.905688622754491,0.9044189984552726,0.9055125128494693,0.9036729596370194
51,0.00015,1.2369291944391776,0.4839781802272637,1.9898802034006824,0.32434566994615927,0.8892215568862275,0.887563147844594,0.8902330200855045,0.8873045593123451
52,0.00014528838613828076,1.2005861553569768,0.47729061838964487,1.9238816959745932,0.2701527544040746,0.9131736526946108,0.9125655302672877,0.9143926725448466,0.9118601950139102
53,0.000140581422070603,1.1704393305234462,0.4341915748363373,1.9066870944611978,0.2634387379177584,0.9146706586826348,0.9136410881664045,0.9172699065944407,0.9144665343921062
54,0.00013588375300222286,1.191667795781321,0.4593045870029686,1.9240310004093504,0.27061849990566844,0.9206586826347305,0.9185469715729359,0.9213973785014158,0.9193367218875502
55,0.00013120001496535439,1.0753578387650868,0.407936241902761,1.742779437727576,0.2797636364162816,0.9191616766467066,0.9184475905612964,0.9223192051220002,0.9185690938428774
56,0.00012653483024396538,1.1655716914058531,0.45938977564141253,1.8717536078203445,0.2259997107439903,0.9296407185628742,0.9278944293214343,0.9314337318995703,0.9290877057491914
57,0.00012189280281214133,1.1080634335943516,0.42666198053215976,1.7894648833562863,0.23564524317514374,0.9266467065868264,0.9248079389923218,0.9279676715623921,0.9260138134106964
58,0.00011727851379051867,1.074344611207911,0.4047436462652763,1.7439455770006116,0.21643019917917378,0.9281437125748503,0.9264141840611066,0.9281682990922122,0.9271976458259359
59,0.00011269651692527179,1.076177826063745,0.44461480683128307,1.7077408440961133,0.2109966343603359,0.9356287425149701,0.934807392837434,0.9377109691550685,0.9357114681821893
60,0.00010815133409411564,1.0861757175634372,0.4131687067999136,1.7591827347774633,0.21169507606679985,0.9341317365269461,0.9333965462635347,0.9342158229968789,0.9337493093609035
61,0.00010364745084375795,0.9756614135815793,0.36674024329689525,1.5845825844163062,0.24090740022188176,0.9296407185628742,0.9280727733043317,0.9327858994008063,0.9295112160812131
62,9.918931196320631e-05,1.0504298490165864,0.3930539901324567,1.70780571475125,0.18187001074418915,0.9476047904191617,0.9470431784224939,0.9487311342901406,0.9478177754609382
63,9.478131709729837e-05,1.046876544520359,0.374047896155975,1.719705185034131,0.19064897902220665,0.9431137724550899,0.9419392099752086,0.9436937932667746,0.9426446062528537
64,9.042781640478291e-05,1.0032863479932683,0.3795323533399793,1.627040339396304,0.18594252825212737,0.9431137724550899,0.9419236060988813,0.9443144200519977,0.9427723567502313
65,8.613310626523912e-05,1.004979417028043,0.3930140437695804,1.6169447870862563,0.15095029920925146,0.9565868263473054,0.9558978537426813,0.956448895307591,0.9561404546408416
66,8.1901425039068e-05,1.037191153372694,0.3945369540444957,1.6798453515007992,0.178085253608809,0.9520958083832335,0.951381963281195,0.9526870644883068,0.9519535525972611
67,7.77369488847427e-05,0.8935051519398721,0.3289366765010277,1.458073627228705,0.15728553922841337,0.9535928143712575,0.9528580851762596,0.9536548467060889,0.9531816486726847
68,7.364378763744432e-05,0.9639782396538946,0.39762957339118793,1.5303269056665818,0.1609912362761104,0.9535928143712575,0.952448187037911,0.9540101461685312,0.95294413588546
69,6.962598075315048e-05,0.9296865013221767,0.35104827672843164,1.5083247263159527,0.15085464728365983,0.9595808383233533,0.9582213151737897,0.96035208321699,0.9589356744593303
70,6.568749332218041e-05,0.9136801548052154,0.36823815582382596,1.459122159937084,0.14687278561160236,0.9580838323353293,0.9575995095667682,0.9578195484639584,0.9570826508326509
71,6.183221215612906e-05,0.9084762616845585,0.344287737903979,1.4726647838650133,0.15674220842677364,0.9595808383233533,0.9580035661974902,0.9602041979759371,0.9586360438126994
72,5.8063941952053524e-05,0.8892404761090374,0.3502573276426168,1.428223615924784,0.15798762006528988,0.9580838323353293,0.9566909594488052,0.9581310899245683,0.9571961649448575
73,5.438640153769655e-05,0.9072677281078876,0.36171333776824427,1.4528221143972153,0.15542525404222132,0.9580838323353293,0.9572110631921273,0.9583741181179068,0.9573366135997906
74,5.0803220201452255e-05,0.8137274942542082,0.30275479414119016,1.3247001909169576,0.13242711489155753,0.9610778443113772,0.9601178332913493,0.961042580607798,0.9605314815738196
75,4.73179341106967e-05,0.8570183381538263,0.3421437474305198,1.3718929252768524,0.1328400066652207,0.9580838323353293,0.9576536407489795,0.9577891053046332,0.9576475760466066
76,4.393398282201789e-05,0.8435984080869879,0.3134938861999736,1.373702929723983,0.13656618135903187,0.9595808383233533,0.9584264397699072,0.9591940150946362,0.9585484778720408
77,4.0654705886788306e-05,0.8966116857208661,0.3413639229116024,1.451859455780695,0.13203470093688877,0.9625748502994012,0.9611478608456155,0.9627908323560498,0.9618632739023864
78,3.748333955543108e-05,0.7826702146722166,0.2746929449823079,1.2906474781116384,0.12043817493852652,0.9625748502994012,0.9617179978009082,0.9618453492677095,0.9617556230195603
79,3.4423013583631635e-05,0.820463342154586,0.2746706306434318,1.3662560550158456,0.13980630591433651,0.9565868263473054,0.9561347557533189,0.9568740653756183,0.9564789807968264
80,3.147674814364644e-05,0.8411923848942622,0.31161553192658714,1.3707692343116606,0.12702853572805842,0.9610778443113772,0.9605714372816988,0.9606345388565884,0.9605441964141627
81,2.86474508437579e-05,0.7930089337313735,0.30184918207010164,1.2841686924431948,0.11901190472922907,0.9625748502994012,0.9620773449390936,0.9616498925505136,0.9618209315904593
82,2.593791385881576e-05,0.7975853715566981,0.33238036380518204,1.262790379908261,0.12641720801332554,0.9655688622754491,0.9644142590979481,0.9655715661150444,0.9649432819297039
83,2.335081117469777e-05,0.8102115026656413,0.30166301266258994,1.318760002219437,0.12390469681348897,0.9640718562874252,0.9628092704044426,0.9636107293327789,0.9631566395762472
84,2.0888695949408438e-05,0.7851785832403491,0.2635446136829837,1.3068125491974338,0.1218338090128929,0.9655688622754491,0.9644699127398217,0.9648862395368606,0.9646470987701059
85,1.8553997993420465e-05,0.7264650614069612,0.2878682463861152,1.1650618780779358,0.11561013228945925,0.9625748502994012,0.9616496124648298,0.962057934301723,0.9618493075915413
86,1.6349021371744834e-05,0.7718768748861031,0.30068507165516783,1.2430686776670032,0.11126490537297472,0.9640718562874252,0.9631997725723855,0.9638537575261178,0.9633625632140546
87,1.4275942130097098e-05,0.7851646888576098,0.27086077180484797,1.2994686069104495,0.11154496926301254,0.968562874251497,0.9678548451379502,0.9689201843704949,0.9682438933839769
88,1.2336806147402864e-05,0.7758234492284339,0.3068589349621094,1.2447879588443962,0.11424279532710391,0.9625748502994012,0.9610823032886786,0.9625782473220361,0.9616904269913479
89,1.0533527116762298e-05,0.7883738853387384,0.31418752115244836,1.2625602467748143,0.11810834803911271,0.9670658682634731,0.9659492557719176,0.9673026895464782,0.9665299078226651
90,8.867884656866183e-06,0.7899384708612557,0.30061301744024227,1.2792639232321874,0.11350942365016543,0.9640718562874252,0.9628421400158708,0.9637414862570142,0.9632574897426303
91,7.341522555726971e-06,0.791884925441454,0.320084742051643,1.2636851132316078,0.11367210340867388,0.9700598802395209,0.9689964140446174,0.9701309947816158,0.969452335963014
92,5.955947148458557e-06,0.7496397657282401,0.2915525673919876,1.2077269588140833,0.112452721693079,0.9700598802395209,0.9692524078479381,0.9701309947816158,0.9695570826728462
93,4.712525830705355e-06,0.8247906801684591,0.30818433629586395,1.3413970274413192,0.10708858099874823,0.9670658682634731,0.9661290281169205,0.9668299480023083,0.9664166489080618
94,3.612485709187901e-06,0.7405195020189221,0.2773286747252381,1.2037103306127075,0.10766777812996824,0.9670658682634731,0.9671187416359819,0.9672855612296606,0.9670284194713676
95,2.6569123906966916e-06,0.7895599485643758,0.2779378699476287,1.3011820298313295,0.10605379382934711,0.9640718562874252,0.9637067491687057,0.9635289012230006,0.963589303604699
96,1.8467489107293509e-06,0.736539348359876,0.2959097921848297,1.1771689087352497,0.11055307886577183,0.9700598802395209,0.9692469110223523,0.9698537099546416,0.9694211158268426
97,1.1827948028283352e-06,0.7930513960403084,0.28871725984667773,1.297385527983608,0.10352532766985255,0.9715568862275449,0.970596463365669,0.9711463484755409,0.9708155183090639
98,6.657053095380005e-07,0.7521881433141312,0.2966059787861453,1.2077703069920507,0.10925523190853928,0.9640718562874252,0.9636035933856907,0.9635936010159613,0.9635417643455904
99,2.9599073575926616e-07,0.7589677852272187,0.2646814919758163,1.253254077578551,0.10769287588334124,0.9640718562874252,0.9637351290567365,0.9638537575261178,0.9636478669204935
100,7.401594514025999e-08,0.7340469484361226,0.28784863980824515,1.180245247863283,0.11434990099720478,0.9700598802395209,0.9693289684943467,0.9699831095405629,0.969389916659744
