epoch,train_loss,valid_loss,train_accuracy,valid_accuracy,valid_f1,learning_rate
51,0.4201092383184612,0.3194812766895323,0.8338204592901879,0.8802395209580839,0.8783194514429254,0.00014580409151781983
52,0.38756382313551135,0.3194079638129758,0.8563674321503132,0.8847305389221557,0.8838058123140232,0.00014111281733036765
53,0.3878231524052351,0.3233865879609913,0.8488517745302714,0.8802395209580839,0.8780324798049877,0.0001364308071588821
54,0.38556900050234444,0.31621553385239876,0.8446764091858038,0.8967065868263473,0.8957864793040206,0.00013176268158213652
55,0.3768554525049345,0.30019878591606003,0.8630480167014614,0.8907185628742516,0.8906874347008127,0.00012711304747648549
56,0.37681252270750315,0.24959689682115338,0.8534446764091858,0.9116766467065869,0.91151716708547,0.00012248649346943417
57,0.3924043041337009,0.2846370926294141,0.8517745302713987,0.8982035928143712,0.8985699149698213,0.00011788758541121693
58,0.35033345718971126,0.23280112739808545,0.8697286012526096,0.9206586826347305,0.9204388305590723,0.00011332086186885419
59,0.3603532220724978,0.2293585593293527,0.8680584551148226,0.9161676646706587,0.9173419988593077,0.00010879082964713523
60,0.342641279207142,0.23724400626863548,0.8722338204592902,0.9176646706586826,0.9177597544652927,0.0001043019593409454
61,0.32302681673045947,0.2151327389933749,0.8780793319415449,0.9281437125748503,0.9275167863689073,9.985868092332894e-05
62,0.29204736696653427,0.2407934133878011,0.8960334029227558,0.9236526946107785,0.9235540496678591,9.546537937364069e-05
63,0.2903296363627488,0.20400867544248433,0.8926931106471816,0.9206586826347305,0.9207441032947495,9.112639035010029e-05
64,0.3208018375992277,0.18795560326003385,0.8776617954070981,0.9341317365269461,0.9342046741530269,8.684599591102165e-05
65,0.30731963874900514,0.2147002193608327,0.8876826722338205,0.9251497005988024,0.9256067311011315,8.262842028893778e-05
66,0.3043399438790837,0.18755827496151725,0.8872651356993737,0.937125748502994,0.936782323615102,7.847782572179355e-05
67,0.31251951289326263,0.1915042616293102,0.8818371607515657,0.9326347305389222,0.9336089829279948,7.43983083453195e-05
68,0.28528496247243784,0.17485736569802382,0.8964509394572026,0.9446107784431138,0.945586128952828,7.039389415063998e-05
69,0.3033619638773494,0.1649372802523082,0.8864300626304802,0.9491017964071856,0.9492851366916741,6.646853501110648e-05
70,0.2929011953772981,0.17795712826494686,0.8943632567849686,0.938622754491018,0.9377871803033104,6.26261047822753e-05
71,0.2583234589508033,0.16046249492283532,0.9014613778705637,0.9461077844311377,0.9467591048422641,5.887039547888001e-05
72,0.2617117363687348,0.14847187849575888,0.904384133611691,0.9565868263473054,0.9566648878313787,5.5205113532570895e-05
73,0.24294619111029242,0.15263602244639826,0.9127348643006263,0.9491017964071856,0.9495266662319672,5.163387613411408e-05
74,0.27065328095178265,0.15313699378626433,0.9022964509394572,0.9446107784431138,0.9451252937718893,4.816020766366105e-05
75,0.25951070501342693,0.15104851484700235,0.9064718162839248,0.9505988023952096,0.9511932668933188,4.478753621261117e-05
76,0.24554279144534488,0.13583045590579687,0.9127348643006263,0.9520958083832335,0.9526621031806586,4.151919020049902e-05
77,0.24073850985359796,0.13530072623384212,0.9102296450939458,0.9550898203592815,0.9558328998661305,3.835839509024632e-05
78,0.24550198344261015,0.1517208423800097,0.9106471816283925,0.9461077844311377,0.9467118522913254,3.5308270205019534e-05
79,0.2571339228705723,0.1409636562812828,0.9018789144050104,0.9580838323353293,0.9585158235199303,3.2371825649834294e-05
80,0.21439514379473967,0.1421843094494707,0.9223382045929018,0.9520958083832335,0.9529953235840439,2.9551959340945383e-05
81,0.25574490472767697,0.1305325496941805,0.9073068893528183,0.9565868263473054,0.9572178472880373,2.685145414595305e-05
82,0.24131655446671743,0.13210188127875686,0.9085594989561586,0.9535928143712575,0.9542537652388821,2.427297513744879e-05
83,0.21942061789349374,0.13336381887247462,0.9164926931106472,0.9550898203592815,0.9559982876664288,2.181906696291042e-05
84,0.2132868161218898,0.1222078819608617,0.9198329853862213,0.9625748502994012,0.963383669598915,1.9492151333442403e-05
85,0.22947370274330728,0.1296237475255471,0.9139874739039666,0.9565868263473054,0.9569692024322922,1.7294524633839024e-05
86,0.21877375968065044,0.12022299644632076,0.920250521920668,0.9625748502994012,0.9629070755799974,1.5228355656330113e-05
87,0.2276063743115467,0.11650361253428244,0.9219206680584551,0.9595808383233533,0.9601201136649309,1.329568346024486e-05
88,0.21988466910255727,0.11275673250550639,0.9227557411273486,0.9595808383233533,0.9600492716873444,1.1498415359706428e-05
89,0.22293872808209292,0.1143040689054185,0.9194154488517745,0.9670658682634731,0.9674219075224123,9.838325041343299e-06
90,0.21685035164800467,0.12096606685729798,0.9173277661795407,0.9655688622754491,0.9664170434129831,8.31705081387455e-06
91,0.2090100925750175,0.09941878414595734,0.9277661795407098,0.9715568862275449,0.972067886496528,6.93609399129703e-06
92,0.19747956019975946,0.10674698285557731,0.9248434237995825,0.9670658682634731,0.9675830368723771,5.696817411269672e-06
93,0.22374350213307678,0.09911181631046319,0.9235908141962421,0.968562874251497,0.9688655515095035,4.600444090157277e-06
94,0.19392902714225593,0.10636312930013783,0.9231732776617954,0.968562874251497,0.9689653872990002,3.6480560160610376e-06
95,0.2064762229959253,0.1217694446712197,0.9252609603340293,0.9655688622754491,0.9658827703239123,2.840593081026921e-06
96,0.21172243423899928,0.09782157829421723,0.9273486430062631,0.968562874251497,0.9693748515819314,2.178852153485575e-06
97,0.20949051404422409,0.10539663212184242,0.9194154488517745,0.9730538922155688,0.973275597777536,1.6634862918395411e-06
98,0.1906473789309659,0.10303123286941987,0.9331941544885177,0.9760479041916168,0.9765396662918626,1.2950040999734023e-06
99,0.2230670356426956,0.10343867397593881,0.9194154488517745,0.9655688622754491,0.9661844069283277,1.0737692253231258e-06
100,0.23572245377401718,0.10012367528913442,0.9135699373695199,0.968562874251497,0.968883398542915,1e-06
