epoch,lr,train_loss,train_ce,train_kd,val_loss,val_accuracy,val_precision_macro,val_recall_macro,val_f1_macro
1,0.0003,5.369098468114866,1.3194477974168406,9.418749156414263,1.6646234949905716,0.5134730538922155,0.577335231073087,0.5281844191005682,0.4804357433240436
2,0.0002999259840548597,4.263880820882401,1.2207486729493877,7.307012990017065,1.3348165466756878,0.6047904191616766,0.6580980216967228,0.6161864791523177,0.5904837710724388
3,0.0002997040092642407,3.962905910991182,1.2624465975185368,6.663365234464607,1.415387406142172,0.655688622754491,0.6997269336289211,0.660366677835622,0.6472400182409891
4,0.000299334294690462,3.613224254358535,1.152029379502239,6.074419124014425,1.4858658233557098,0.6706586826347305,0.7008017660016257,0.6779946244231959,0.6628351649696111
5,0.0002988172051971717,3.460186123047899,1.13635892496013,5.7840132937335325,1.3147763368969192,0.6901197604790419,0.6991135894575123,0.6911955797825363,0.6838068889466984
6,0.00029815325108927063,3.338182938978976,1.1576040185137884,5.518761826841623,0.9998295830038493,0.7125748502994012,0.7140927144165428,0.7125772131595114,0.7053921762128449
7,0.00029734308760930326,3.262476516249996,1.0818936194749487,5.443059401224123,1.2003517884142072,0.7155688622754491,0.7148721222405978,0.7107523041141054,0.701410435572872
8,0.00029638751429081204,3.2028328684352387,1.092500518732423,5.313165219838187,1.137971156650407,0.7305389221556886,0.7359358271008682,0.7277052657487441,0.7219085604780642
9,0.0002952874741692946,3.2584177671662915,1.1673077457903216,5.349527776641334,1.200318869181022,0.7215568862275449,0.727998759583109,0.7199274586696947,0.7144059431378981
10,0.00029404405285154137,3.1039213550170794,1.071453662726703,5.136389050707721,1.1142213281333269,0.7230538922155688,0.7377680753875079,0.7257373837342782,0.7181140130482213
11,0.0002926584774442729,3.0042779157625747,1.0465021909483327,4.962053617375009,0.965757848326853,0.7440119760479041,0.7418833240141041,0.7423576035765477,0.7389953613625477
12,0.00029113211534313374,3.0244317726800904,1.0316837419499487,5.017179796359683,0.9558368567433096,0.7544910179640718,0.7536488487312504,0.7491494659584723,0.7467728531855956
13,0.0002894664728832376,2.8095090773281637,0.9723746304544026,4.646643539403109,1.0263457749942373,0.7230538922155688,0.7454026414297616,0.7266752398739977,0.7171554613610689
14,0.0002876631938525971,2.904971795594132,1.013565885540623,4.796377724449107,0.8731578954099538,0.7440119760479041,0.7452987603897382,0.7437095125371523,0.7385124349015715
15,0.0002857240578699029,2.8896942418693694,1.008655001553113,4.770733468484559,0.9863915506103439,0.7470059880239521,0.7529859767365104,0.7488805837020123,0.7407999498074016
16,0.00028365097862825513,2.6595290363234962,0.9465399864536004,4.372518104994857,0.9342864641451283,0.7544910179640718,0.7595473571970232,0.7550322348458993,0.7484291741513246
17,0.0002814460020065795,2.6742370080627853,0.936939813246663,4.411534203778977,0.9149330461810449,0.7619760479041916,0.7722082086937775,0.760711984702668,0.7584813097790247
18,0.0002791113040505915,2.7294130653342945,0.9771280653224695,4.481698065796154,0.9165093038610356,0.7694610778443114,0.7756987577639752,0.7710870263277095,0.7651546318626755
19,0.00027664918882530225,2.449248261899756,0.9015280663367086,3.996968439761424,0.9465218523975941,0.7619760479041916,0.7671633973006955,0.7570953244478089,0.7526155145869866
20,0.00027406208614118424,2.588288979242312,0.9340718315551745,4.2425061080279765,0.9252336063913019,0.7589820359281437,0.7664414201927764,0.7594622639265497,0.7530158810646616
21,0.0002713525491562421,2.5737403599207833,0.8992841045728466,4.248196619469048,0.8226117888063995,0.7844311377245509,0.7813057529721388,0.7809804067568042,0.7788332380381482
22,0.00026852325185635354,2.4483700870667526,0.8642013284984051,4.032538854035755,0.74611126760322,0.7874251497005988,0.7906290778441227,0.7876278741961971,0.7803010939230675
23,0.00026557698641636835,2.499251143244289,0.8754040824886936,4.123098192598996,0.7144726450181382,0.8023952095808383,0.8093411302100608,0.8019327980508104,0.7997612720951766
24,0.0002625166604445689,2.4286317273274363,0.8821433330542289,3.975120107599553,0.7397248302168118,0.7964071856287425,0.7977322891181788,0.7954614614164304,0.7929427223836144
25,0.0002593452941132117,2.3361132252936394,0.8371769602866781,3.83504949080064,0.7590326331611611,0.781437125748503,0.7890614952168018,0.7773740881271937,0.7751176076170099
26,0.0002560660171779821,2.3458692307440225,0.8076105070794188,3.884127946508011,0.7884788036034136,0.781437125748503,0.7890143783271402,0.7744411385715733,0.7713245631499734
